Var1,Var2
0.000189394774587842,1.2125957137161
0.00402731373475754,1.1970645356839
0.00717226812637046,1.18207658782998
0.0100562543278013,1.16820922937572
0.0139414039534925,1.15427331328487
0.0192408003236531,1.14069777706324
0.0243474281331131,1.12752507859334
0.0289743454770275,1.11376418349077
0.0325647657382618,1.10128169716737
0.0367038806781948,1.08969821116787
0.0410085222690705,1.07819160124584
0.0450216301793593,1.06710064334356
0.0486780341805111,1.05664586809598
0.0530146847178818,1.04638037234595
0.0582735424487297,1.03579759458813
0.0640132687565318,1.02421848110583
0.0698875795572258,1.01220688188673
0.0756183532390802,1.00051078190055
0.080737612431196,0.988975641716076
0.0855167106752623,0.977848090547382
0.0905227875660838,0.966698871742695
0.096009523255814,0.955155248504983
0.101942019980478,0.943055367867429
0.108668072727276,0.930239484819549
0.116130656790187,0.91691506402069
0.123598556937761,0.903335520610529
0.131010797871592,0.88965846253018
0.13846384101765,0.876153634835984
0.145270598935819,0.863221818043607
0.151838967672397,0.850998319604263
0.15815215296054,0.839249341585777
0.164460291560285,0.827877282493021
0.170576972555731,0.816735739141592
0.176560947198879,0.805953121129661
0.182549965155891,0.79470385153283
0.188750791683978,0.783217445761476
0.195166143905796,0.771981123566295
0.201635934948462,0.76050255447827
0.208142506258696,0.749171140109846
0.214827563350288,0.737705424484306
0.221534091853919,0.726543412090622
0.228108047199898,0.715027526980482
0.235066372336836,0.703299345236306
0.241501724850802,0.692188721161479
0.247396000492014,0.682039191976083
0.252331061191275,0.673007824396795
0.25713878351672,0.6648314525145
0.262075302164399,0.656362803972871
0.266957983397695,0.648036943294398
0.271774579295033,0.639935499196743
0.276978883021649,0.631329782746337
0.281907143381559,0.622554440725545
0.286452088493606,0.61438192157745
0.290942148144997,0.607041835733368
0.295253228117572,0.599526828479021
0.299751197842404,0.591882204708358
0.304933444462896,0.583359556865629
0.310836843300154,0.573408945252677
0.317378127687253,0.562459956828981
0.324487139284765,0.550855633460382
0.33188929644632,0.538817887800905
0.339807370132496,0.525797146245153
0.348131389463297,0.511668379029981
0.356897715929401,0.497171446720412
0.365819508583234,0.482434686583124
0.374810365061067,0.467769253726483
0.383412456183379,0.452846623620413
0.391894947619162,0.438485978055902
0.40058359501405,0.423976906791939
0.408983802816706,0.40982259115908
0.417245971949208,0.395845659438682
0.42574476825457,0.381750980395871
0.434230911982822,0.367871683235501
0.442537017047247,0.354083220776321
0.45067392255055,0.340564202629709
0.458699122959631,0.327029949127254
0.466451454123858,0.314155958047945
0.473701006628958,0.301805210303396
0.48084149093748,0.28946062849662
0.488178008390979,0.276817336087384
0.495420496532853,0.263920570540883
0.50312395819482,0.250995456436993
0.511013733326995,0.237394964666156
0.519183966037206,0.223789173934972
0.527490030503031,0.209235348279112
0.536481677500552,0.193709092731597
0.545843310734998,0.177508043082022
0.555174201648064,0.161465443865277
0.564193776483242,0.145326942906973
0.572395595040742,0.131027366739866
0.579745685025832,0.118136454818006
0.58729075118597,0.10534179354545
0.594421693265465,0.0925446537589988
0.601327764188385,0.0807316401243075
0.607746294271071,0.0696510330789691
0.613712113297469,0.0591812780937652
0.619137139834364,0.0498403284031261
0.624192670223876,0.0410538770998716
0.629706184888009,0.0315519238020934
0.635572949488271,0.0211210361736224
0.641799348228211,0.0104949595428149
0.648018932945308,-8.54927124921834e-05
0.654038095348177,-0.0100270565798221
0.659831099393561,-0.0199589321510595
0.66567936037468,-0.0304744909122103
0.672468948638676,-0.0424803065243908
0.67921732252825,-0.0543980804696383
0.686074510014425,-0.0670031753365414
0.693091513375589,-0.0797715104822996
0.700038099090742,-0.092557986702036
0.706902813359965,-0.10500961749508
0.713336174252774,-0.117339991059658
0.719641904689637,-0.129134269590425
0.725735121151953,-0.140768350880163
0.731777825794762,-0.152478661253019
0.737466374006194,-0.163795826469898
0.742697733141183,-0.174602353517067
0.747282912195826,-0.184814198683612
0.751519652328183,-0.194345303891925
0.755265140804351,-0.203916060359847
0.758975479673203,-0.214084008610868
0.762885408123837,-0.225223776487144
0.767065818872268,-0.237253224554088
0.771271815281895,-0.250092232597318
0.775462372769172,-0.264211842837787
0.779013094962832,-0.279552811599328
0.782074233108108,-0.295584801061776
0.785595751205035,-0.310519106180699
0.789428329584076,-0.324631329778416
0.793443646438481,-0.338003656371671
0.797039788457001,-0.351222256931009
0.801095613398631,-0.36542618952073
0.806460867126128,-0.37931931909008
0.813085704351149,-0.392306142315685
0.817650200000002,-0.404481600000008
0.819875485845431,-0.415690124411238
0.821669888202984,-0.427664825499441
0.823787553517517,-0.439915218684138
0.825999857801283,-0.451214926012257
0.827655946117585,-0.46193333449599
0.829490560389337,-0.472953153909823
0.831414902470648,-0.483777115320896
0.833059135885077,-0.494844724354746
0.834371212165895,-0.50643037708509
0.836486963519264,-0.517154055807072
0.838359912811124,-0.526200332862694
0.839497276592699,-0.535406856836077
0.840562736652789,-0.544169498551209
0.842473778041657,-0.552535265219563
0.844647825198883,-0.560390932229633
0.846075192871118,-0.568347703383126
0.846684504383852,-0.577330268619327
0.846560576404814,-0.586575522401215
0.846267002537342,-0.595806872347764
0.846068693383842,-0.605154532437526
0.845496398072738,-0.614596582238598
0.844116658152845,-0.623814407654875
0.842080946767133,-0.63300356640115
0.839289865770222,-0.642033764423195
0.835387036369689,-0.65071001897467
0.830984821016767,-0.659535052253677
0.827314032662029,-0.668782033247895
0.825263719302886,-0.678153865460731
0.823923788988024,-0.687346561763448
0.821710363750324,-0.697309804432468
0.819039731469932,-0.708947141790307
0.816640486954892,-0.720734251955595
0.814475852456089,-0.732432833492572
0.811751404445588,-0.743611835541299
0.809696906166993,-0.753850528282955
0.807933270734424,-0.763185062249528
0.805291686150907,-0.772780917311366
0.801710801646407,-0.783154781725842
0.798099057990799,-0.793232433551202
0.794219253250492,-0.802156903845487
0.789774375719044,-0.810788837440936
0.784486154876716,-0.819843366098152
0.779365864105434,-0.829175677336135
0.775161206373196,-0.839086539786763
0.771247782735674,-0.849124723610064
0.767520873920976,-0.860675645848652
0.764259905365992,-0.872296840395514
0.760992849371277,-0.883995728060889
0.757479633173811,-0.895561447789055
0.751325978537966,-0.906167344599013
0.74438006754872,-0.917301379010775
0.737699482420611,-0.928538960718993
0.731132990015599,-0.939367456825276
0.723751433700965,-0.949856880521727
0.715680792368876,-0.959739032814691
0.707759859893688,-0.968576307649198
0.701560847226235,-0.975156891047867
0.696233410683975,-0.980207236422648
0.692329546020414,-0.984378573359985
0.688903556992221,-0.988505804580376
0.685260370609027,-0.993530242914428
0.682941294895093,-0.999923036133204
0.681444471474084,-1.00496979380409
0.68018421701835,-1.00839500862061
0.676898181014774,-1.01186681415523
0.673116176949733,-1.01519924897345
0.66959905053287,-1.01849829433601
0.664773729129037,-1.02218513724925
0.658367258167695,-1.02610396835336
0.650255425002945,-1.03075308317482
0.641380524842691,-1.03438263252092
0.631925344602638,-1.038312442098
0.624134155084744,-1.04254434932203
0.617912661539199,-1.04792578944657
0.611648488064885,-1.05312031048313
0.604428834649699,-1.05802801757168
0.596916818210225,-1.0634997431916
0.587855795922286,-1.07000100886146
0.577627678971718,-1.07759406951157
0.565824898985144,-1.08565393531292
0.553457439742907,-1.09401008873126
0.541238958399357,-1.10240689305395
0.529720487788951,-1.10980524175049
0.518654634439091,-1.11639894430086
0.50932176323726,-1.12222980936361
0.500879134362649,-1.12752448937882
0.492841234877475,-1.13226972550091
0.483570433523109,-1.13526669807971
0.473726723228492,-1.13695952637363
0.463422983440756,-1.13779434729681
0.45249104902776,-1.13886413649998
0.442289503829928,-1.14021892646539
0.432571511269144,-1.14315379462468
0.422260545388997,-1.14636527094388
0.411318470818907,-1.14963236901192
0.400150790902217,-1.15353354299736
0.388735942460028,-1.1569682204646
0.377440605417979,-1.1595009623068
0.36630181171218,-1.16160505864209
0.356892168764607,-1.16327435824784
0.350567377325117,-1.16419389967649
0.345348777146913,-1.16501125904897
0.341380612909156,-1.16629711697109
0.339224911103176,-1.16718564898727
0.337633259775399,-1.16714608113402
0.334752968565134,-1.1653031998277
0.330228877283173,-1.16277758432636
0.325704706435156,-1.15986462967309
0.321142404868688,-1.15727496513251
0.316140500259738,-1.15448486706493
0.310690293854351,-1.15277168699527
0.304756485553489,-1.15126938380389
0.298185991976801,-1.15072653561312
0.29115349297872,-1.15001676353191
0.283020315151355,-1.14942806982161
0.274404628719903,-1.14921151582453
0.264975469560221,-1.14930195152139
0.256054941742792,-1.14978493975482
0.247760444972117,-1.14783700451836
0.239422653033105,-1.14479182996532
0.231374084977979,-1.14141047434916
0.223527355672033,-1.13849896368401
0.214986812111072,-1.134376631181
0.205297261919734,-1.12870907376735
0.195412408027589,-1.12244335860289
0.185687596635881,-1.11670896922196
0.175743875609989,-1.11211528815424
0.165664992384642,-1.10808280602623
0.15555560946531,-1.10380991089844
0.14599801629552,-1.0994721641924
0.137137421335927,-1.09558675239749
0.12847154875,-1.09149481009434
0.120237379511304,-1.08665867418751
0.113338601270681,-1.08295619053625
0.107606289548377,-1.08019894755762
0.10102807612223,-1.0764361291866
0.0929680187800262,-1.07143975721842
0.0845702993532471,-1.0660706630973
0.076153411660491,-1.06077366242648
0.0674198432141534,-1.05414237391386
0.0583952023250421,-1.04638177892732
0.0483482446259774,-1.03857484278212
0.0380746809295545,-1.03065370970225
0.0273158799677727,-1.0225048318857
0.0160094647012347,-1.01479170869178
0.00407132005187922,-1.0073700580673
-0.00759410387791912,-0.999711077700778
-0.0191896573029713,-0.992198053940621
-0.0308246257227612,-0.983546425447642
-0.0426740546373498,-0.974809204370607
-0.0545301304638215,-0.965419724672672
-0.0661068205473522,-0.955237579673897
-0.0783251458145283,-0.944009185426665
-0.0915746047867775,-0.933726630055116
-0.105067605971226,-0.924870685301061
-0.116329160927808,-0.913053824113228
-0.127440586538228,-0.898972989663456
-0.138737333491037,-0.884268549141313
-0.149658770012155,-0.872389719203368
-0.159079965409291,-0.863029701572298
-0.167605536080111,-0.853048129526172
-0.177130321492773,-0.842598492054361
-0.186824143155275,-0.831530019115882
-0.197513779497973,-0.822169578245274
-0.208295675992098,-0.814963288355267
-0.216239280274425,-0.806507086644496
-0.224305527971188,-0.79500363030012
-0.232735075805185,-0.78345859660047
-0.240666423628204,-0.773647210726849
-0.247903508298461,-0.763872334478273
-0.256723194400529,-0.752895339419855
-0.265921266688839,-0.741062492184159
-0.274309687986715,-0.730314457041165
-0.282037074845701,-0.719426231574711
-0.289838915318736,-0.709674495402405
-0.29743897849223,-0.699502096312468
-0.305225725155243,-0.68858271142728
-0.312857769267788,-0.677636855321756
-0.320920890463402,-0.665579895548301
-0.32957178554143,-0.653455935813613
-0.337822255054986,-0.64178148774312
-0.345557252949011,-0.630316628519787
-0.352850660263147,-0.619437892838206
-0.360085417010887,-0.607980910264856
-0.366852450510391,-0.595555109957876
-0.373293113857932,-0.583802016968879
-0.380065749411934,-0.57248408919399
-0.38672318080951,-0.561175167015742
-0.393504789460163,-0.550282238095686
-0.400207096338303,-0.539249114877455
-0.407272462182368,-0.528226390321366
-0.415748234686312,-0.517078777416346
-0.424556228823531,-0.50603426773109
-0.432295430184297,-0.494481590270624
-0.439038449059121,-0.48271487270607
-0.443996290505447,-0.470317317895675
-0.44869585263919,-0.45862403637021
-0.453249439842012,-0.447588894736083
-0.457851205942497,-0.436803245139917
-0.46232313228309,-0.426790368286057
-0.466554599123678,-0.416719446501757
-0.471127618383268,-0.405677868191825
-0.476326211871952,-0.395656003170294
-0.482311650950139,-0.38695052670381
-0.488167042943735,-0.378170837054354
-0.49281077711532,-0.369090741064995
-0.496264575212642,-0.358486762574928
-0.500239781998696,-0.346945933299149
-0.504533134968643,-0.335907214439019
-0.5081079048354,-0.324763334414152
-0.511434733769917,-0.311703876498452
-0.51515365444311,-0.297010194422855
-0.518774999409496,-0.283021731034808
-0.522537353994708,-0.26958267418639
-0.525258356530172,-0.25655305319345
-0.527169477448796,-0.24309933025754
-0.529814807105628,-0.229673207287333
-0.532447527119327,-0.217006947884818
-0.534522856833347,-0.204059128330577
-0.537352329871561,-0.1904256931474
-0.54037665503302,-0.177201350056593
-0.544128070149866,-0.163966426912039
-0.545701631617086,-0.148466821357739
-0.54580302940401,-0.130877442806696
-0.543529898138909,-0.112807976112804
-0.540762507020189,-0.0945048205840569
-0.538571119438275,-0.0749593820305223
-0.537748727059326,-0.0554329518328786
-0.537526436506587,-0.038139456141089
-0.536598586527586,-0.0228432996103117
-0.536578137047234,-0.00727810474729745
-0.536181985493639,0.00989737441904136
-0.53585520470577,0.0266316994859078
-0.535790397642333,0.0415713303986102
-0.535489999764773,0.0541238704430982
-0.535329675457496,0.0658357571200179
-0.534462165952398,0.0768686879010193
-0.53338233138422,0.0877751998523906
-0.532435752098201,0.098797524426687
-0.532427284971827,0.109922036157018
-0.53227331900803,0.121183669200448
-0.532300645183986,0.132530043622036
-0.532302310560608,0.143703760664426
-0.532295118911551,0.155505944683298
-0.532351137032246,0.167230570694083
-0.532253925430889,0.178555033674214
-0.532213313027788,0.18926016066402
-0.532345052414912,0.200189754745155
-0.532488401654518,0.212196258195862
-0.532773251741152,0.225140475614358
-0.532834483323389,0.238918254500335
-0.533200644631186,0.253336437441643
-0.533267982639135,0.267490480418178
-0.533448875601343,0.28147132559778
-0.533365200812266,0.295335912977035
-0.533092823594153,0.308693427146277
-0.533223351689132,0.321776694591424
-0.533052883192295,0.334462841759786
-0.53309756745363,0.346838660624003
-0.532927875693335,0.359771634028863
-0.53293024733406,0.372645328591202
-0.532812557023891,0.385415745593015
-0.5330194,0.397870800000003
-0.533048605372127,0.409955306311066
-0.533338152177561,0.421782352211125
-0.533362691102477,0.432953413302584
-0.53349839011529,0.443529939646701
-0.533689063253525,0.45384566248534
-0.533937561820866,0.464323321546598
-0.534138461127513,0.475296429352172
-0.534235571804684,0.487069739162045
-0.534281018315981,0.499030694240138
-0.534131036713698,0.511330859538978
-0.534130788750119,0.524220034636291
-0.534184048568353,0.536581059648375
-0.534079524995234,0.548395640076274
-0.534080385848944,0.559886266412123
-0.53407994194953,0.570953592162298
-0.534023424012728,0.581760172895448
-0.534211157756506,0.5919153668671
-0.534232043370389,0.601880339481854
-0.534368918527158,0.611572731089637
-0.534544261896004,0.620922377161012
-0.534767684843854,0.630272754044508
-0.534898035749356,0.63979224351758
-0.535238691515716,0.649981974253607
-0.535667609057346,0.661058724491753
-0.535821373277311,0.672596492384156
-0.536078280138959,0.684000528726776
-0.536225487224919,0.694670228790721
-0.536043782415843,0.704270579380463
-0.536112604357575,0.712714436488594
-0.536270686321754,0.720756398942884
-0.536440379080825,0.728759633569501
-0.536580559308069,0.737275337475613
-0.53665864158519,0.746370641002825
-0.536912983644972,0.755792718903926
-0.537062108583302,0.765042566631641
-0.537326983656397,0.774116339816921
-0.537489301033083,0.782955139710743
-0.537921153166886,0.791288969351339
-0.538192461546075,0.799122345540928
-0.538439713026062,0.8066798400248
-0.538882278406579,0.814774452309086
-0.539338032787901,0.823548597160897
-0.539676423817972,0.83216280888385
-0.540107483019591,0.840726721224314
-0.540389490601201,0.849405933919873
-0.540685844415281,0.858925324942141
-0.541373877341191,0.867857298555103
-0.541705991054589,0.876593709950818
-0.542068815245154,0.885432984274052
-0.542343486412966,0.894227899713154
-0.542644597957298,0.903184010668503
-0.543050058290452,0.912800044015635
-0.543382759998271,0.922966834814568
-0.543993411505855,0.934751569276285
-0.544507147524162,0.947876992883907
-0.545106864821755,0.961949978379943
-0.545729353770954,0.976178536450569
-0.546664970028381,0.990520954175972
-0.547591253782956,1.00479462518567
-0.548473789577572,1.01910629087442
-0.549336412746521,1.03301554407042
-0.550078252882195,1.04598174061209
-0.550983760316784,1.05767632060512
-0.552052122378709,1.068741031587
-0.552921243478261,1.07943973478261
-0.553876485502389,1.09009980133115
-0.554854958399194,1.10080911820607
-0.556201409018468,1.11163956960444
-0.557951102045688,1.12285233950779
-0.560189209404194,1.13453647734685
-0.562935648506754,1.14645052383489
-0.566489554205834,1.15935013534914
-0.570584450436391,1.17233756299819
-0.575715438285044,1.18566680266526
-0.581003734321535,1.19889032889766
-0.586865025765648,1.21215586384821
-0.592616590917838,1.22547577871645
-0.598231919608994,1.23850573158253
-0.603443513538682,1.25124063789398
-0.608764616511545,1.26409497157984
-0.61427726388441,1.27708631339566
-0.620070119313555,1.29023184020976
-0.625997177638633,1.30323386666033
-0.631966684937787,1.31590178015717
-0.638259937675414,1.32865990267601
-0.644734686304539,1.34108064076375
-0.652010499007503,1.35348027660122
-0.659987917523417,1.36568287210015
-0.668269001906941,1.37760853165522
-0.677191860470455,1.38894040990796
-0.68653562086024,1.40012189115078
-0.69571937909678,1.41107284956273
-0.704673185521498,1.4215113250042
-0.713503973311882,1.43155838797142
-0.722309740068047,1.44137992865742
-0.731454604430773,1.45142315895858
-0.739745120164595,1.46144360373638
-0.747646267106126,1.47042572663798
-0.755674717844742,1.4794163353811
-0.763494076676895,1.48784230043923
-0.771457769622096,1.49614894912791
-0.779354279537813,1.50450158885096
-0.7876181776447,1.51293038437212
-0.796186557372699,1.52176425199604
-0.805366010405701,1.5302965682874
-0.814523099506124,1.53820316779043
-0.823157940033754,1.54602611959028
-0.832010398370417,1.55432250597119
-0.841854009259038,1.56317380625224
-0.851755407377716,1.57244741127655
-0.862749335827276,1.58159641631542
-0.873585648709494,1.59094214503622
-0.884581569542482,1.598749264815
-0.895658256626019,1.60595419632033
-0.906794857244451,1.61333836202699
-0.917583203976346,1.62058772316682
-0.928939057740872,1.62737785242525
-0.94075686892212,1.63403568628377
-0.952446475496564,1.64101095127654
-0.964666148614394,1.64826754358283
-0.977097631454521,1.65602887214752
-0.990034411634177,1.66340990981063
-1.00346529814532,1.67043044860012
-1.01750759347779,1.67706130881033
-1.0318679004938,1.68343083080449
-1.04586283452541,1.68979477095589
-1.05983713842534,1.69549769491024
-1.07413107497358,1.70119835527742
-1.08926761566446,1.7059634001712
-1.10486293377179,1.71018979524747
-1.12028701465637,1.71382224451281
-1.13571611073798,1.71742810181749
-1.15083303849058,1.7211989554717
-1.16522360862323,1.72460319129469
-1.17947062645151,1.72788050910152
-1.19361031034814,1.73117164820179
-1.2078056454821,1.73371796771644
-1.22205829563458,1.73655638231442
-1.23693842784127,1.73811557953614
-1.25181596366532,1.74008994660297
-1.267148049551,1.74054320753371
-1.2825383296655,1.74088694853815
-1.29779238048228,1.74068480767849
-1.31260933334134,1.73977940312891
-1.32718924065558,1.73827852114726
-1.34149198796319,1.73643793233821
-1.35542877450251,1.73415198430923
-1.36905101625635,1.73082267671447
-1.38187078630111,1.72758373117787
-1.39443301487141,1.72360676392711
-1.40672037764284,1.71963952119889
-1.4192849155657,1.71551905603359
-1.43130226375212,1.71209357637259
-1.44391939183143,1.70810011858373
-1.45693595627789,1.70450528482402
-1.46898603177801,1.70125111221562
-1.48046039124209,1.6970437289205
-1.49092463645019,1.69295020852051
-1.50068636605851,1.68905211732188
-1.51100797538647,1.68456471890371
-1.52254075621059,1.67824350545576
-1.53394075502945,1.67263828389806
-1.54536050910244,1.66811681447377
-1.55596682407407,1.66388274485597
-1.56485070843271,1.65993410738628
-1.57361360556544,1.65591704102199
-1.58359156954546,1.65157294181818
-1.59322153803802,1.64556122272694
-1.60250394364025,1.63806923849075
-1.61161995010571,1.6295854435518
-1.62164212806003,1.62011410873883
-1.63215686665874,1.61036466111097
-1.64352094765574,1.60164182695197
-1.6550545067213,1.59368579239451
-1.66636071552742,1.58540079734321
-1.67763414175975,1.57689276509219
-1.68908665894149,1.56825732940674
-1.70116876937655,1.55950461518877
-1.71360755475425,1.55035566623825
-1.72609487913526,1.54027459826482
-1.73889185470062,1.53022251404121
-1.7516987991643,1.51960157608736
-1.7645091663503,1.50826912894176
-1.77740694809388,1.49730210202901
-1.78922645337877,1.48548886097026
-1.80099675586237,1.47473275815788
-1.8126119436572,1.46424070937632
-1.82398618505663,1.45351108300016
-1.83450796963155,1.44294683574937
-1.84423018562338,1.43231002035431
-1.85436489151209,1.42101200482605
-1.86365619031581,1.40941083102723
-1.87327989009075,1.39741120819529
-1.88244137682622,1.38620003940792
-1.89139933721394,1.37386157662246
-1.90023650449288,1.36177195879134
-1.90850307501574,1.34939442305271
-1.91647905060207,1.33673825812059
-1.92374380370943,1.32308437197321
-1.93105362993152,1.31118655295121
-1.93739076687898,1.29830250359003
-1.94341258218949,1.28615807547511
-1.94903826990622,1.27467843879318
-1.95356622012021,1.26308738008573
-1.95762969048744,1.25103205080524
-1.96129068308523,1.23933256102525
-1.96464852948586,1.22736867589356
-1.96797114283519,1.21556900526403
-1.97140887679083,1.20391419472302
-1.97534626037781,1.19208473562523
-1.97894022221215,1.1794846617407
-1.98249797941379,1.1668905821012
-1.98541851037493,1.15329751053445
-1.98842263524639,1.13961720355566
-1.99078595433649,1.12473470843953
-1.99376308045304,1.11027604297712
-1.99723523084255,1.09556924200342
-2.00044880144953,1.08052681442459
-2.00346390079893,1.06516989647137
-2.00654249116342,1.04923373413949
-2.00917729099526,1.03527828341232
-2.01167385210526,1.0204534156842
-2.01411279788443,1.00566941328079
-2.0167139635444,0.990368991076967
-2.01937906648089,0.973977123153503
-2.02262608793944,0.956703549559639
-2.02572706693878,0.939129781499751
-2.02895465860581,0.920749779384392
-2.03192586338862,0.902062292287002
-2.03372019452521,0.884045209063058
-2.03615563751565,0.865084270251497
-2.03842225764192,0.847351020960688
-2.04050927389223,0.83039700771134
-2.04176960630318,0.814524125668918
-2.04285553078564,0.798455490199607
-2.04349372008777,0.782402381819489
-2.04405102123067,0.766145825118506
-2.04429909536842,0.750157804207142
-2.04390490077649,0.733517637940509
-2.04376148088111,0.716477913244842
-2.04454616160249,0.699236837326975
-2.04456635961719,0.682458992690011
-2.04460596974594,0.66591185156735
-2.04467267777431,0.649342467743869
-2.04468501159291,0.632785079033999
-2.04439530111393,0.615910383659216
-2.04457575302386,0.599647972451609
-2.04439705051234,0.582345775789984
-2.04420799107867,0.56537987111779
-2.04435776156087,0.548032313959699
-2.04465938284133,0.530944581205333
